"ID","TIPO GEOMETRIA","AÑO","IMAGEN","CAUSA","AREA_Ha","OBSERVACION","LATITUD","LONGITUD","MUNICIPIO"
"2837","Polygon","2.017","LC08_L1TP_009056_20170422B4B6.tif - Mosaico 2013","Frontera Agropecuaria","1,036397","Ninguna","5° 1' 53,902"" N","76° 16' 37,517"" W","SAN JOSE DEL PALMAR"
"2838","Polygon","2.017","LC08_L1TP_009056_20170422B4B6.tif - Mosaico 2013","Frontera Agropecuaria","1,048429","Ninguna","5° 1' 18,155"" N","76° 18' 39,811"" W","SAN JOSE DEL PALMAR"
"7836","Polygon","2.020","T18NUL_20200531T153631_TCI_10m.jp2  -T18NUL_20180711T153621_TCI.jp2","Cultivo","1,06512","Ninguna","4° 54' 12,869"" N","76° 25' 32,020"" W","SAN JOSE DEL PALMAR"
"4136","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,071421","Ninguna","4° 51' 29,367"" N","76° 22' 19,311"" W","SAN JOSE DEL PALMAR"
"4091","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180621T153621_TCI.jp2","Cultivo","1,080107","Ninguna","4° 58' 30,186"" N","76° 22' 19,277"" W","SAN JOSE DEL PALMAR"
"7911","Polygon","2.020","T18NUL_20200804T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,082915","Ninguna","4° 53' 57,520"" N","76° 27' 20,591"" W","SAN JOSE DEL PALMAR"
"7898","Polygon","2.020","T18NUL_20200531T153631_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,091624","Ninguna","4° 53' 42,533"" N","76° 26' 30,705"" W","SAN JOSE DEL PALMAR"
"4164","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,098103","Ninguna","4° 51' 16,139"" N","76° 24' 29,297"" W","SAN JOSE DEL PALMAR"
"9213","Polygon","2.021","T18NUL_20210804T153621_TCI_10mCopy.jp2 - T18NUL_20210131T153619_TCI_10m.jp2","Cultivo","1,10196","Ninguna","4° 52' 22.779"" N","76° 25' 23.802"" W","SAN JOSE DEL PALMAR"
"7926","Polygon","2.020","T18NUL_20200804T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,108611","Ninguna","4° 59' 25,008"" N","76° 20' 57,824"" W","SAN JOSE DEL PALMAR"
"7948","Polygon","2.020","T18NUL_20200903T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,116574","Ninguna","4° 52' 37,837"" N","76° 25' 4,208"" W","SAN JOSE DEL PALMAR"
"2842","Polygon","2.018","LC08_L1TP_009056_20180103B4B6.tif - Mosaico 2013","Frontera Agropecuaria","1,128825","Ninguna","5° 3' 8,264"" N","76° 22' 56,590"" W","SAN JOSE DEL PALMAR"
"7822","Polygon","2.020","T18NUL_20200531T153631_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,140725","Ninguna","4° 55' 35,732"" N","76° 22' 41,855"" W","SAN JOSE DEL PALMAR"
"4062","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180621T153621_TCI.jp2","Cultivo","1,145888","Ninguna","4° 58' 57,315"" N","76° 24' 1,902"" W","SAN JOSE DEL PALMAR"
"7859","Polygon","2.020","T18NUL_20200206T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,149826","Ninguna","4° 52' 58,918"" N","76° 24' 51,827"" W","SAN JOSE DEL PALMAR"
"7818","Polygon","2.020","T18NUL_20200531T153631_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,17703","Ninguna","4° 55' 13,831"" N","76° 22' 41,992"" W","SAN JOSE DEL PALMAR"
"9182","Polygon","2.021","T18NUL_20211013T153621_TCI_10m.jp2 - T18NUL_20210730T153619_TCI_10m.jp2","Cultivo","1,184635","Ninguna","4° 55' 45.824"" N","76° 13' 10.156"" W","SAN JOSE DEL PALMAR"
"4073","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180621T153621_TCI.jp2","Cultivo","1,191087","Ninguna","4° 55' 4,492"" N","76° 25' 4,384"" W","SAN JOSE DEL PALMAR"
"4158","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,202886","Ninguna","4° 52' 50,251"" N","76° 25' 23,674"" W","SAN JOSE DEL PALMAR"
"7912","Polygon","2.020","T18NUL_20200804T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,203883","Ninguna","4° 53' 41,612"" N","76° 26' 17,290"" W","SAN JOSE DEL PALMAR"
"7922","Polygon","2.020","T18NUL_20200804T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,21843","Ninguna","4° 52' 3,807"" N","76° 24' 36,954"" W","SAN JOSE DEL PALMAR"
"7961","Polygon","2.020","T18NUL_20200903T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,242582","Ninguna","4° 52' 35,823"" N","76° 22' 7,295"" W","SAN JOSE DEL PALMAR"
"9162","Polygon","2.021","T18NUL_20211013T153621_TCI_10m.jp2 - T18NUL_20210730T153619_TCI_10m.jp2","Cultivo","1,251858","Ninguna","4° 51' 53.977"" N","76° 21' 43.119"" W","SAN JOSE DEL PALMAR"
"7947","Polygon","2.020","T18NUL_20200903T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,256233","Ninguna","4° 51' 46,189"" N","76° 23' 40,553"" W","SAN JOSE DEL PALMAR"
"9214","Polygon","2.021","T18NUL_20210804T153621_TCI_10mCopy.jp2 - T18NUL_20210131T153619_TCI_10m.jp2","Cultivo","1,271984","Ninguna","4° 52' 15.452"" N","76° 24' 53.947"" W","SAN JOSE DEL PALMAR"
"7849","Polygon","2.020","T18NUL_20200206T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,280504","Ninguna","4° 50' 42,799"" N","76° 22' 40,639"" W","SAN JOSE DEL PALMAR"
"9211","Polygon","2.021","T18NUL_20210804T153621_TCI_10mCopy.jp2 - T18NUL_20210131T153619_TCI_10m.jp2","Cultivo","1,289206","Ninguna","4° 51' 59.131"" N","76° 24' 24.098"" W","SAN JOSE DEL PALMAR"
"9171","Polygon","2.021","T18NUL_20211013T153621_TCI_10m.jp2 - T18NUL_20210730T153619_TCI_10m.jp2","Cultivo","1,291616","Ninguna","4° 53' 11.709"" N","76° 18' 2.303"" W","SAN JOSE DEL PALMAR"
"7854","Polygon","2.020","T18NUL_20200206T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,298146","Ninguna","4° 51' 30,175"" N","76° 24' 58,168"" W","SAN JOSE DEL PALMAR"
"7919","Polygon","2.020","T18NUL_20200804T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,313287","Ninguna","4° 52' 8,937"" N","76° 25' 50,970"" W","SAN JOSE DEL PALMAR"
"2844","Polygon","2.018","LC08_L1TP_009056_20180527_B4B6.tif - Mosaico 2013","Frontera Agropecuaria","1,32545","Ninguna","5° 3' 38,341"" N","76° 22' 40,971"" W","SAN JOSE DEL PALMAR"
"4033","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180621T153621_TCI.jp2","Cultivo","1,350867","Ninguna","5° 4' 50,020"" N","76° 22' 54,806"" W","SAN JOSE DEL PALMAR"
"4114","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180621T153621_TCI.jp2","Cultivo","1,361935","Ninguna","4° 57' 35,664"" N","76° 23' 45,277"" W","SAN JOSE DEL PALMAR"
"7969","Polygon","2.020","T18NUL_20200211T153611_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Derrumbe","1,371811","Ninguna","5° 8' 57,899"" N","76° 5' 34,272"" W","SAN JOSE DEL PALMAR"
"4146","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,378041","Ninguna","4° 50' 43,742"" N","76° 22' 44,546"" W","SAN JOSE DEL PALMAR"
"4140","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,385391","Ninguna","4° 51' 6,336"" N","76° 23' 3,107"" W","SAN JOSE DEL PALMAR"
"4067","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180621T153621_TCI.jp2","Cultivo","1,394492","Ninguna","4° 55' 33,456"" N","76° 23' 19,783"" W","SAN JOSE DEL PALMAR"
"9178","Polygon","2.021","T18NUL_20211013T153621_TCI_10m.jp2 - T18NUL_20210730T153619_TCI_10m.jp2","Cultivo","1,397063","Ninguna","4° 51' 13.228"" N","76° 21' 56.053"" W","SAN JOSE DEL PALMAR"
"9217","Polygon","2.021","T18NUL_20210804T153621_TCI_10mCopy.jp2 - T18NUL_20210131T153619_TCI_10m.jp2","Cultivo","1,402425","Ninguna","4° 53' 0.184"" N","76° 24' 34.893"" W","SAN JOSE DEL PALMAR"
"9175","Polygon","2.021","T18NUL_20211013T153621_TCI_10m.jp2 - T18NUL_20210730T153619_TCI_10m.jp2","Cultivo","1,408325","Ninguna","4° 51' 28.024"" N","76° 20' 43.216"" W","SAN JOSE DEL PALMAR"
"4125","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,410593","Ninguna","4° 53' 0,168"" N","76° 25' 28,283"" W","SAN JOSE DEL PALMAR"
"4083","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180621T153621_TCI.jp2","Cultivo","1,422486","Ninguna","4° 59' 29,262"" N","76° 21' 23,437"" W","SAN JOSE DEL PALMAR"
"7966","Polygon","2.020","T18NUL_20200903T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,424703","Ninguna","4° 49' 10,946"" N","76° 24' 1,299"" W","SAN JOSE DEL PALMAR"
"7825","Polygon","2.020","T18NUL_20200531T153631_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,432743","Ninguna","4° 55' 51,887"" N","76° 24' 2,058"" W","SAN JOSE DEL PALMAR"
"4085","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180621T153621_TCI.jp2","Cultivo","1,451131","Ninguna","4° 59' 17,810"" N","76° 21' 40,094"" W","SAN JOSE DEL PALMAR"
"7908","Polygon","2.020","T18NUL_20200804T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,453758","Ninguna","4° 53' 59,028"" N","76° 27' 1,943"" W","SAN JOSE DEL PALMAR"
"9173","Polygon","2.021","T18NUL_20211013T153621_TCI_10m.jp2 - T18NUL_20210730T153619_TCI_10m.jp2","Cultivo","1,458728","Ninguna","4° 51' 25.110"" N","76° 20' 41.164"" W","SAN JOSE DEL PALMAR"
"7810","Polygon","2.020","T18NUL_20200211T153611_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,470727","Ninguna","4° 53' 13,675"" N","76° 18' 58,442"" W","SAN JOSE DEL PALMAR"
"7848","Polygon","2.020","T18NUL_20200206T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,480598","Ninguna","4° 51' 31,434"" N","76° 23' 2,746"" W","SAN JOSE DEL PALMAR"
"9195","Polygon","2.021","T18NUL_20210705T153621_TCI_10m.jp2 - T18NUL_20200903T153619_TCI_10m.jp2","Cultivo","1,480976","Ninguna","4° 53' 4.777"" N","76° 25' 6.027"" W","SAN JOSE DEL PALMAR"
"9184","Polygon","2.021","T18NUL_20210705T153621_TCI_10m.jp2 - T18NUL_20200804T153619_TCI_10m.jp2","Cultivo","1,488626","Ninguna","4° 51' 43.263"" N","76° 22' 35.164"" W","SAN JOSE DEL PALMAR"
"7964","Polygon","2.020","T18NUL_20200903T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,490333","Ninguna","4° 48' 51,016"" N","76° 22' 34,218"" W","SAN JOSE DEL PALMAR"
"9168","Polygon","2.021","T18NUL_20211013T153621_TCI_10m.jp2 - T18NUL_20210730T153619_TCI_10m.jp2","Cultivo","1,498868","Ninguna","4° 52' 22.185"" N","76° 22' 46.463"" W","SAN JOSE DEL PALMAR"
"7979","Polygon","2.020","T18NUL_20200211T153611_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Derrumbe","1,528453","Ninguna","5° 7' 57,852"" N","76° 4' 14,661"" W","SAN JOSE DEL PALMAR"
"7864","Polygon","2.020","T18NUL_20200531T153631_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,533647","Ninguna","4° 52' 8,766"" N","76° 21' 50,834"" W","SAN JOSE DEL PALMAR"
"9179","Polygon","2.021","T18NUL_20211013T153621_TCI_10m.jp2 - T18NUL_20210730T153619_TCI_10m.jp2","Cultivo","1,535728","Ninguna","4° 51' 2.117"" N","76° 22' 59.115"" W","SAN JOSE DEL PALMAR"
"4119","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180621T153621_TCI.jp2","Cultivo","1,542566","Ninguna","4° 58' 8,300"" N","76° 19' 41,871"" W","SAN JOSE DEL PALMAR"
"7941","Polygon","2.020","T18NUL_20200903T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,546402","Ninguna","4° 52' 56,057"" N","76° 24' 37,378"" W","SAN JOSE DEL PALMAR"
"7934","Polygon","2.020","T18NUL_20200903T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,54951","Ninguna","4° 49' 23,512"" N","76° 26' 47,100"" W","SAN JOSE DEL PALMAR"
"9190","Polygon","2.021","T18NUL_20210705T153621_TCI_10m.jp2 - T18NUL_20200903T153619_TCI_10m.jp2","Cultivo","1,549793","Ninguna","4° 51' 59.596"" N","76° 24' 38.980"" W","SAN JOSE DEL PALMAR"
"7923","Polygon","2.020","T18NUL_20200804T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,570731","Ninguna","4° 52' 19,786"" N","76° 24' 35,652"" W","SAN JOSE DEL PALMAR"
"9174","Polygon","2.021","T18NUL_20211013T153621_TCI_10m.jp2 - T18NUL_20210730T153619_TCI_10m.jp2","Cultivo","1,585856","Ninguna","4° 51' 18.621"" N","76° 20' 46.578"" W","SAN JOSE DEL PALMAR"
"9172","Polygon","2.021","T18NUL_20211013T153621_TCI_10m.jp2 - T18NUL_20210730T153619_TCI_10m.jp2","Cultivo","1,590351","Ninguna","4° 52' 58.873"" N","76° 16' 49.593"" W","SAN JOSE DEL PALMAR"
"7866","Polygon","2.020","T18NUL_20200531T153631_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,599518","Ninguna","4° 51' 38,214"" N","76° 22' 14,450"" W","SAN JOSE DEL PALMAR"
"7869","Polygon","2.020","T18NUL_20200531T153631_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,605206","Ninguna","4° 51' 0,146"" N","76° 22' 18,134"" W","SAN JOSE DEL PALMAR"
"4092","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180621T153621_TCI.jp2","Cultivo","1,6155","Ninguna","4° 59' 9,504"" N","76° 22' 21,559"" W","SAN JOSE DEL PALMAR"
"9212","Polygon","2.021","T18NUL_20210804T153621_TCI_10mCopy.jp2 - T18NUL_20210131T153619_TCI_10m.jp2","Cultivo","1,615595","Ninguna","4° 51' 36.580"" N","76° 24' 55.565"" W","SAN JOSE DEL PALMAR"
"9221","Polygon","2.021","T18NUL_20211013T153621_TCI_10m.jp2 - T18NUL_20210705T153621_TCI_10m.jp2","Cultivo","1,674641","Ninguna","4° 58' 2.346"" N","76° 22' 56.300"" W","SAN JOSE DEL PALMAR"
"7914","Polygon","2.020","T18NUL_20200804T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,691284","Ninguna","4° 53' 32,920"" N","76° 26' 50,848"" W","SAN JOSE DEL PALMAR"
"7910","Polygon","2.020","T18NUL_20200804T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,703002","Ninguna","4° 53' 53,689"" N","76° 27' 18,937"" W","SAN JOSE DEL PALMAR"
"2845","Polygon","2.018","LC08_L1TP_009056_20180527_B4B6.tif - Mosaico 2013","Frontera Agropecuaria","1,721764","Ninguna","5° 2' 56,783"" N","76° 23' 47,898"" W","SAN JOSE DEL PALMAR"
"7896","Polygon","2.020","T18NUL_20200531T153631_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,745523","Ninguna","4° 54' 1,458"" N","76° 26' 53,491"" W","SAN JOSE DEL PALMAR"
"4056","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180621T153621_TCI.jp2","Cultivo","1,753616","Ninguna","5° 0' 3,554"" N","76° 25' 3,513"" W","SAN JOSE DEL PALMAR"
"4075","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180621T153621_TCI.jp2","Cultivo","1,754666","Ninguna","4° 54' 8,163"" N","76° 25' 20,615"" W","SAN JOSE DEL PALMAR"
"7891","Polygon","2.020","T18NUL_20200531T153631_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,759804","Ninguna","4° 51' 40,113"" N","76° 21' 34,159"" W","SAN JOSE DEL PALMAR"
"7839","Polygon","2.020","T18NUL_20200804T153619_TCI_10m.jp2 - T18NUL_20200531T153631_TCI_10m.jp2 - T18NUL_20200903T153619_TCI_10m.jp2","Cultivo","1,771775","Ninguna","4° 54' 26,059"" N","76° 25' 5,290"" W","SAN JOSE DEL PALMAR"
"7874","Polygon","2.020","T18NUL_20200531T153631_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,775142","Ninguna","4° 51' 49,530"" N","76° 24' 43,788"" W","SAN JOSE DEL PALMAR"
"9166","Polygon","2.021","T18NUL_20211013T153621_TCI_10m.jp2 - T18NUL_20210730T153619_TCI_10m.jp2","Cultivo","1,786605","Ninguna","4° 56' 7.489"" N","76° 19' 9.598"" W","SAN JOSE DEL PALMAR"
"4168","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,791068","Ninguna","4° 51' 25,364"" N","76° 24' 51,491"" W","SAN JOSE DEL PALMAR"
"4061","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180621T153621_TCI.jp2","Cultivo","1,79607","Ninguna","4° 59' 45,862"" N","76° 23' 53,843"" W","SAN JOSE DEL PALMAR"
"4126","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,810319","Ninguna","4° 52' 28,800"" N","76° 25' 4,450"" W","SAN JOSE DEL PALMAR"
"9161","Polygon","2.021","T18NUL_20211013T153621_TCI_10m.jp2 - T18NUL_20210730T153619_TCI_10m.jp2","Cultivo","1,816269","Ninguna","4° 51' 57.412"" N","76° 21' 38.215"" W","SAN JOSE DEL PALMAR"
"4117","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180621T153621_TCI.jp2","Cultivo","1,839371","Ninguna","4° 57' 7,798"" N","76° 23' 46,239"" W","SAN JOSE DEL PALMAR"
"2843","Polygon","2.018","LC08_L1TP_009056_20180103B4B6.tif - Mosaico 2013","Frontera Agropecuaria","1,844314","Ninguna","5° 5' 49,321"" N","76° 24' 9,988"" W","SAN JOSE DEL PALMAR"
"7942","Polygon","2.020","T18NUL_20200903T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,877524","Ninguna","4° 52' 54,509"" N","76° 24' 25,179"" W","SAN JOSE DEL PALMAR"
"4159","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180621T153621_TCI.jp2","Cultivo","1,885224","Ninguna","4° 48' 59,653"" N","76° 22' 41,266"" W","SAN JOSE DEL PALMAR"
"4165","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,892811","Ninguna","4° 52' 19,844"" N","76° 24' 2,096"" W","SAN JOSE DEL PALMAR"
"9176","Polygon","2.021","T18NUL_20211013T153621_TCI_10m.jp2 - T18NUL_20210730T153619_TCI_10m.jp2","Cultivo","1,908018","Ninguna","4° 51' 8.630"" N","76° 20' 52.378"" W","SAN JOSE DEL PALMAR"
"7883","Polygon","2.020","T18NUL_20200531T153631_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,926541","Ninguna","4° 52' 3,889"" N","76° 25' 17,951"" W","SAN JOSE DEL PALMAR"
"7903","Polygon","2.020","T18NUL_20200531T153631_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,953409","Ninguna","4° 53' 40,990"" N","76° 26' 8,575"" W","SAN JOSE DEL PALMAR"
"2846","Polygon","2.018","LC08_L1TP_009056_20180527_B4B6.tif - Mosaico 2013","Frontera Agropecuaria","1,966174","Ninguna","5° 3' 7,102"" N","76° 22' 53,937"" W","SAN JOSE DEL PALMAR"
"4129","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,96713","Ninguna","4° 52' 41,511"" N","76° 23' 54,703"" W","SAN JOSE DEL PALMAR"
"9154","Polygon","2.021","T18NUL_20211013T153621_TCI_10m.jp2 - T18NUL_20210730T153619_TCI_10m.jp2","Cultivo","1,991543","Ninguna","4° 51' 2.272"" N","76° 26' 10.610"" W","SAN JOSE DEL PALMAR"
"4170","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","1,995132","Ninguna","4° 50' 39,456"" N","76° 25' 18,052"" W","SAN JOSE DEL PALMAR"
"9223","Polygon","2.021","T18NUL_20210705T153621_TCI_10m.jp2 - T18NUL_20201008T153631_TCI_10m.jp2","Cultivo","2,002525","Ninguna","4° 51' 2.764"" N","76° 20' 34.534"" W","SAN JOSE DEL PALMAR"
"4132","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","2,007382","Ninguna","4° 51' 56,909"" N","76° 22' 41,498"" W","SAN JOSE DEL PALMAR"
"9187","Polygon","2.021","T18NUL_20210705T153621_TCI_10m.jp2 - T18NUL_20200804T153619_TCI_10m.jp2","Cultivo","2,007396","Ninguna","4° 52' 23.491"" N","76° 24' 16.434"" W","SAN JOSE DEL PALMAR"
"4143","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","2,009133","Ninguna","4° 50' 42,243"" N","76° 21' 47,107"" W","SAN JOSE DEL PALMAR"
"9198","Polygon","2.021","T18NUL_20211013T153621_TCI_10m.jp2 - T18NUL_20210705T153621_TCI_10m.jp2","Cultivo","2,014841","Ninguna","4° 59' 9.751"" N","76° 22' 16.102"" W","SAN JOSE DEL PALMAR"
"4137","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","2,033284","Ninguna","4° 52' 11,598"" N","76° 22' 58,461"" W","SAN JOSE DEL PALMAR"
"4133","Polygon","2.019","T18NUL_20190716T153621_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","2,047985","Ninguna","4° 51' 57,122"" N","76° 22' 32,712"" W","SAN JOSE DEL PALMAR"
"7921","Polygon","2.020","T18NUL_20200804T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","2,063386","Ninguna","4° 52' 18,773"" N","76° 25' 16,918"" W","SAN JOSE DEL PALMAR"
"9170","Polygon","2.021","T18NUL_20211013T153621_TCI_10m.jp2 - T18NUL_20210730T153619_TCI_10m.jp2","Cultivo","2,083898","Ninguna","4° 52' 54.754"" N","76° 22' 37.580"" W","SAN JOSE DEL PALMAR"
"7925","Polygon","2.020","T18NUL_20200804T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","2,084388","Ninguna","4° 59' 46,541"" N","76° 20' 59,211"" W","SAN JOSE DEL PALMAR"
"7862","Polygon","2.020","T18NUL_20200531T153631_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","2,105977","Ninguna","4° 51' 55,546"" N","76° 22' 9,427"" W","SAN JOSE DEL PALMAR"
"7890","Polygon","2.020","T18NUL_20200531T153631_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","2,111215","Ninguna","4° 53' 2,973"" N","76° 25' 25,561"" W","SAN JOSE DEL PALMAR"
"7962","Polygon","2.020","T18NUL_20200903T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","2,120042","Ninguna","4° 52' 35,306"" N","76° 22' 2,342"" W","SAN JOSE DEL PALMAR"
"7833","Polygon","2.020","T18NUL_20200804T153619_TCI_10m.jp2 - T18NUL_20200531T153631_TCI_10m.jp2 - T18NUL_20200211T153611_TCI_10m.jp2","Cultivo","2,167468","Ninguna","4° 55' 1,021"" N","76° 25' 7,471"" W","SAN JOSE DEL PALMAR"
"7880","Polygon","2.020","T18NUL_20200531T153631_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","2,170649","Ninguna","4° 51' 45,814"" N","76° 24' 38,383"" W","SAN JOSE DEL PALMAR"
"9202","Polygon","2.021","T18NUL_20210804T153621_TCI_10mCopy.jp2 - T18NUL_20210131T153619_TCI_10m.jp2","Cultivo","2,172112","Ninguna","5° 0' 20.769"" N","76° 25' 18.646"" W","SAN JOSE DEL PALMAR"
"9687","Polygon","2.021","T18NUL_20211013T153621_TCI_10m.jp2 - T18NUL_20211112T153621_TCI.jp2","Cultivo","2,184559","Ninguna","4° 56' 11.628"" N","76° 12' 29.270"" W","SAN JOSE DEL PALMAR"
"7960","Polygon","2.020","T18NUL_20200903T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","2,197095","Ninguna","4° 52' 13,692"" N","76° 22' 41,759"" W","SAN JOSE DEL PALMAR"
"9183","Polygon","2.021","T18NUL_20211013T153621_TCI_10m.jp2 - T18NUL_20210730T153619_TCI_10m.jp2","Cultivo","2,218082","Ninguna","4° 53' 19.192"" N","76° 26' 37.446"" W","SAN JOSE DEL PALMAR"
"7858","Polygon","2.020","T18NUL_20200206T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","2,227441","Ninguna","4° 52' 5,530"" N","76° 23' 4,814"" W","SAN JOSE DEL PALMAR"
"7845","Polygon","2.020","T18NUL_20200206T153619_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","2,240538","Ninguna","4° 52' 14,616"" N","76° 23' 41,162"" W","SAN JOSE DEL PALMAR"
"7861","Polygon","2.020","T18NUL_20200531T153631_TCI_10m.jp2 - T18NUL_20180711T153621_TCI.jp2","Cultivo","2,254968","Ninguna","4° 51' 56,622"" N","76° 22' 3,985"" W","SAN JOSE DEL PALMAR"
